Time_[s],PtfmSurge_[m],PtfmSway_[m],PtfmHeave_[m],PtfmRoll_[deg],PtfmPitch_[deg],PtfmYaw_[deg]
379.20000000000005,6.724177823776118,-0.12750618800366456,0.0630477169322822,0.011496900887400685,2.366440901413836,-0.411064592402049
379.3,6.7441226915515315,-0.1273667656027146,0.06296154692096566,0.01142758707861851,2.3638554368967934,-0.4107744524714526
379.40000000000003,6.763716107912402,-0.12722734320176463,0.062419906849833076,0.011347043658357658,2.3621702680597925,-0.4104913891245293
379.5,6.782870210005091,-0.12708792080081469,0.061422796718884475,0.011256819538546223,2.3613623103982166,-0.41020832577760596
379.6,6.801453203549144,-0.1269455937665116,0.05998252652973649,0.011154591351292063,2.361431563912066,-0.40992526243068267
379.70000000000005,6.8193332942641085,-0.1268032667322085,0.05811140628400578,0.01104461860439744,2.362308775087491,-0.40963512250008627
379.8,6.8364665507231654,-0.1266580350645523,0.055809435981692336,0.010928837437772463,2.363993943924492,-0.4093520591531629
379.90000000000003,6.85272117864586,-0.12651861266360234,0.05308892562441281,0.010811507359219395,2.366440901413836,-0.4090619192225665
380.0,6.868097178032193,-0.12637919026265237,0.049974495215400504,0.01069572619259442,2.369580394041673,-0.4087788558756432
380.1,6.8825066860285276,-0.12624267249505555,0.04647229975546374,0.01058304284982563,2.3734124218080037,-0.40849579252871987
380.20000000000005,6.895905771208047,-0.12610905936081182,0.042600804247027495,0.010472295646966959,2.377844646694362,-0.40820565259812347
380.3,6.908250502143931,-0.12597835085992123,0.03837847369251674,0.010366969635856614,2.3828539841961316,-0.40791551266752707
380.40000000000003,6.919496947409363,-0.12585054699238377,0.0338360830959731,0.010267064816494595,2.3884173498086962,-0.4076395259042768
380.5,6.929645107004343,-0.12572564775819944,0.0289797874582049,0.010171806732916856,2.3944193210089733,-0.4073635391410266
380.6,6.93869498092887,-0.1256036531573682,0.023846516784062088,0.010076161421357095,2.40081372878773,-0.4070804757941033
380.70000000000005,6.9466026377561265,-0.1254787539231839,0.018460891076777963,0.009980903337779356,2.40757748864035,-0.4067903358635069
380.8,6.953412008912931,-0.12535675932235266,0.012841375338777496,0.009884483570255547,2.4145951780437507,-0.40650727251658353
380.90000000000003,6.959123094399284,-0.12523476472152145,0.007018744574102315,0.009788451030713761,2.421843712493316,-0.4062312857533333
381.0,6.963691962788365,-0.12511277012069025,0.0010299287876023666,0.00969164403520793,2.4292307539705797,-0.40595529899008304
381.1,6.967206476933813,-0.1249878708865059,-0.00510045201748905,0.009590964759881864,2.4366639644570767,-0.4056793122268328
381.20000000000005,6.969666636835626,-0.12486297165232156,-0.011341622837130312,0.009484477064825449,2.4441433439528066,-0.4054033254635826
381.3,6.9710724424938055,-0.12473516778478409,-0.01765665366647147,0.009374117089948801,2.4515765544393036,-0.4051344152840054
381.40000000000003,6.971467825335168,-0.12460736391724664,-0.0240147695014709,0.009259497607269896,2.458917426907335,-0.40487258168810136
381.5,6.970896716786533,-0.12447665541635604,-0.030385195338086982,0.009140231388806711,2.4660967078430507,-0.4046178246758704
381.6,6.969403048274717,-0.12434304228211233,-0.03672484617066144,0.009014769522631152,2.473045143732602,-0.4043559910799663
381.70000000000005,6.967030751226541,-0.1242065245145155,-0.043009101995960974,0.00888659706058143,2.4797165655667563,-0.4040941574840622
381.8,6.963779825642002,-0.12407000674691866,-0.04919487780832731,0.00875842459853171,2.4860878888408964,-0.4038394004718312
381.90000000000003,6.959738134374737,-0.12393348897932183,-0.05525139860371883,0.008636060556212338,2.4921129445457897,-0.4035846434596002
382.0,6.954949608851565,-0.12379987584507811,-0.06114788937809391,0.008521828301515455,2.4977224791675874,-0.40333696303104233
382.1,6.949414249072485,-0.12366916734418752,-0.06684126512579427,0.008418051202333203,2.502893408201672,-0.4030892826024844
382.20000000000005,6.943263849317952,-0.12354136347665005,-0.07230690584358662,0.008327052626557722,2.5076257316480444,-0.4028345255902534
382.3,6.936498409587966,-0.12341936887581885,-0.077507881526621,0.008250768714099126,2.511873280497471,-0.4025939217453686
382.40000000000003,6.9291618613093435,-0.12330027890834075,-0.08241957217166412,0.008193458972759674,2.515612970245336,-0.4023533179004838
382.5,6.921342067335723,-0.12318699820756891,-0.08701120277467436,0.008151638350701153,2.5188217163870226,-0.40211979063927206
382.6,6.913126890520739,-0.1230766221401502,-0.09125815333241842,0.008124919619941544,2.5214995189225307,-0.4018933399617334
382.70000000000005,6.904472399437575,-0.12296915070608459,-0.09512349384004634,0.008112528324516798,2.523623293347244,-0.40165981270052165
382.8,6.8955103883666835,-0.12286458390537212,-0.09859491429594149,0.008113690008462867,2.5251699551565463,-0.40143336202298296
382.90000000000003,6.886328720161702,-0.12276292173801279,-0.10165394969767887,0.008127630215815708,2.526139504350437,-0.40120691134544434
